phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,h2_h3_structure,word_count,language,publication_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_links,image_count,images_missing_alt,images_missing_dimensions,page_depth,orphan,sitemap_inclusion,duplicate_title,duplicate_description,content_sha256
baseline,https://robertdevore.com/tools-and-workflows-for-formatting-visuals-and-citations/,content/posts/tools-and-workflows-for-formatting-visuals-and-citations.md,article,200,200,True,"index, follow (default)",https://robertdevore.com/tools-and-workflows-for-formatting-visuals-and-citations/,200,"Tools and Workflows for Formatting, Visuals, and Citations | Robert DeVore",74,"You wrote the draft and on your first read-through, it hits. But now it’s sitting there like a great idea in sweatpants – unstyled and unfinished. No visuals. No formatting. No sources. Just vibes 🤦‍♂️ This post fixes…",218,"Tools and Workflows for Formatting, Visuals, and Citations",H2: Why This Final Layer Matters | H2: Formatting That Doesn’t Feel Like Homework | H3: 1. Use a Visual Hierarchy | H3: 2. Add Section Breaks | H2: Visuals That Actually Add Value | H3: 1. Illustrate the Idea | H3: 2. Caption with Purpose | H3: 3. Compress Like a Pro | H2: Citations That Build Trust (Without Killing Flow) | H3: 1. Link Inline – Not as Footnotes | H3: 2. Build a Mini Source Snippet | H3: 3. Let AI Hunt Sources (Then Verify) | H3: Your Toolbox for the Final Polish | H3: Bonus Workflow: The Final Polish Pass | H2: Mic-Drop Takeaway | H2: Related Reading,932,en,2025-05-26,,Robert DeVore,True,BlogPosting; Organization; Person,18,20,16,0,6,0,5,3,False,True,False,False,570dfb9ab556e5e5d18c3c4e40084112445d76f4539c0349c4360bec815a2ad4
baseline,https://robertdevore.com/twitter-marketing/,content/posts/twitter-marketing.md,article,200,200,True,"index, follow (default)",https://robertdevore.com/twitter-marketing/,200,Twitter Marketing | Robert DeVore,33,"When building your digital marketing strategy, social media websites like Twitter are usually at the top of the list. I mean, with over 300 million active users on Twitter, you'd be hard pressed to find a marketing blog…",220,Twitter Marketing,"H2: Twitter Advanced Search Tips | H2: Using Twitter lists to funnel the noise | H2: Utilize your bio, avatar, banner and pinned tweets effectively | H2: Better Twitter Marketing | H2: Related Reading",1340,en,2016-08-23,,Robert DeVore,True,BlogPosting; Organization; Person,8,17,38,0,9,0,8,4,False,True,False,False,a4edd84733bc448b9f42cc424af48f59a3d8655086be8810fec33c5340f2bb32
baseline,https://robertdevore.com/two-years-building-wp-dispensary/,content/posts/two-years-building-wp-dispensary.md,article,200,200,True,"index, follow (default)",https://robertdevore.com/two-years-building-wp-dispensary/,200,WP Dispensary: 2 years after the launch | Robert DeVore,55,"Over the last two years, the WP Dispensary WordPress plugin has changed my entire life. In these last two years, WP Dispensary** has gone from being just a ""thing"" I built to a thing that powers hundreds of websites for…",220,WP Dispensary: 2 years after the launch,H2: How it all started | H2: What happened next | H2: The first year | H2: The second year | H2: What's next? | H2: Related Reading,1667,en,2017-12-11,,Robert DeVore,True,BlogPosting; Organization; Person,6,21,51,0,4,0,3,3,False,True,False,False,0743b5f88315e22fa824593ffe2fac5d20adf9b59bb46e07c5a9fbcb8d6b867e
baseline,https://robertdevore.com/use-ai-to-create-your-own-wwf-action-figure-blister-packs/,content/posts/use-ai-to-create-your-own-wwf-action-figure-blister-packs.md,article,200,200,True,"index, follow (default)",https://robertdevore.com/use-ai-to-create-your-own-wwf-action-figure-blister-packs/,200,Use AI to create your own WWF Action Figure Blister Packs | Robert DeVore,73,"The best there is, the best there was, and the best there ever will be 😎 I just released an AI prompt to turn your headshot into it’s own WWF action figure blister pack ! We’re talking full on retro fig glory – the…",215,Use AI to create your own WWF Action Figure Blister Packs,H2: Why a JSON prompt? | H2: Why WWF Action Figures? | H2: Related Reading,507,en,2025-05-13,,Robert DeVore,True,BlogPosting; Organization; Person,5,18,7,0,3,0,2,3,False,True,False,False,444bfec28ce49e8605c42a4b45f4accd511d09bf7ea0a03d4410e70cb51e980a
baseline,https://robertdevore.com/what-makes-content-beautifully-useful/,content/posts/what-makes-content-beautifully-useful.md,article,200,200,True,"index, follow (default)",https://robertdevore.com/what-makes-content-beautifully-useful/,200,What Makes Content Beautifully Useful? | Robert DeVore,54,"Most AI content isn’t wrong. It’s just lifeless. It ticks boxes, hits the keyword and follows the format. And still gets ignored 😭 That’s the real problem: Content that’s technically fine - but emotionally flat. It…",215,What Makes Content Beautifully Useful?,"H2: What “Beautifully Useful” Actually Means | H2: Two Versions, Same Topic – Only One Wins | H2: The “Beautifully Useful” Filter | H2: Toolbox for Making Content Hit Harder | H2: Mic-Drop Takeaway | H3: 🧠 Bonus Prompt: The “Before You Hit Publish” Test | H2: Related Reading",1058,en,2025-05-19,,Robert DeVore,True,BlogPosting; Organization; Person,6,19,2,0,6,0,5,3,False,True,False,False,c25030bde861b45a5c3bb14457a252360a26c6728e9c658488fedc0459e6144f
baseline,https://robertdevore.com/why-wordpress-plugin-developers-need-security-audits/,content/posts/why-wordpress-plugin-developers-need-security-audits.md,article,200,200,True,"index, follow (default)",https://robertdevore.com/why-wordpress-plugin-developers-need-security-audits/,200,Why WordPress Plugin Developers Need Security Audits | Robert DeVore,68,"If you develop WordPress plugins and haven’t had a third-party security audit , you’re playing a dangerous fucking game . I get it. You write solid code. You test your features. You’re confident in your work. But that…",218,Why WordPress Plugin Developers Need Security Audits,"H2: If Your Plugin Gets Hacked, Thousands of Sites Are Fucked | H2: Hackers Actively Target WordPress® Plugins | H2: You Are NOT a Security Expert (And That’s Okay, But Get an Audit Anyway) | H2: A Security Audit Costs Less Than Cleaning Up a Breach | H2: Users Trust Secure Plugins (And They Pay for Them Too) | H2: A Security Audit Finds the Shit That Will Bite You Later | H2: Get a Security Audit Before You Become the Next Horror Story | H2: Related Reading",874,en,2025-02-07,,Robert DeVore,True,BlogPosting; Organization; Person,5,22,2,4,7,0,6,3,False,True,False,False,a7aba0c67f4061a3f01909639e37216a3a6885b7f7b04deba27d5f12292bb921
baseline,https://robertdevore.com/woocommerce-dispensary-details-plugin/,content/posts/woocommerce-dispensary-details-plugin.md,article,200,200,True,"index, follow (default)",https://robertdevore.com/woocommerce-dispensary-details-plugin/,200,Dispensary Details for WooCommerce | Robert DeVore,50,"I recently built and released a new plugin on WP Dispensary that works 100% without WP Dispensary . ""But didn't you just jump in full time to build WP Dispensary? Why create something that doesn't work with it?"" I know,…",220,Dispensary Details for WooCommerce,H2: So what does it do? | H2: Keep. It. Simple. Stupid. | H2: Related Reading,439,en,2017-10-17,,Robert DeVore,True,BlogPosting; Organization; Person,6,26,9,0,8,0,7,3,False,True,False,False,0104669d0d083b2cde68869b4527377be12c4a10028dd5cdea89a71570fc6992
baseline,https://robertdevore.com/wordpress-custom-post-types-code-snippets/,content/posts/wordpress-custom-post-types-code-snippets.md,article,200,200,True,"index, follow (default)",https://robertdevore.com/wordpress-custom-post-types-code-snippets/,200,Enhance the power of your WordPress Custom Post Types | Robert DeVore,69,I've been working on extending the WP Dispensary plugin and wanted to share some of the ways I've found to help boost the power of the Custom Post Types you create. Custom Post Types are a great building block for…,214,Enhance the power of your WordPress Custom Post Types,H2: 1. Custom API endpoints | H2: 2. oEmbed improvements | H2: 3. Flush rewrite rules during your plugin's activation | H2: Additional resources | H2: Related Reading,963,en,2017-06-26,,Robert DeVore,True,BlogPosting; Organization; Person,6,18,20,0,1,0,0,3,False,True,False,False,0fe881141a199954abe3dd309e9c6a636250822b5e7bdbb4e75161ceb9f7159f
baseline,https://robertdevore.com/wordpress-plugin-security-is-a-joke-and-youre-the-punchline/,content/posts/wordpress-plugin-security-is-a-joke-and-youre-the-punchline.md,article,200,200,True,"index, follow (default)",https://robertdevore.com/wordpress-plugin-security-is-a-joke-and-youre-the-punchline/,200,"WordPress Plugin Security Is a Joke, and You’re the Punchline | Robert DeVore",77,"Trigger Warning Unfiltered technical opinions. Brutal honesty. WordPress plugins held accountable. OK, so, once again we find ourselves in the land of infinite possibilities – and infinite insecurities – called…",211,"WordPress Plugin Security Is a Joke, and You’re the Punchline",H2: Trigger Warning | H2: The Illusion of Safety | H2: Let’s Talk About the Real Villains | H2: Philosophical Interlude: What Is “Secure Code”? | H2: Code Interlude | H2: A Historical Footnote of Failures | H2: You Get Audited | H2: Lesson Learned | H2: Related Reading,749,en,2025-05-15,,Robert DeVore,True,BlogPosting; Organization; Person,5,18,3,0,5,0,4,3,False,True,False,False,564a513d2f0bf596c63840439c5f76e3a0687f0610d6e81cdc95cdce5f042b48
baseline,https://robertdevore.com/wordpress-woocommerce-plugins-i-will-no-longer-maintain/,content/posts/wordpress-woocommerce-plugins-i-will-no-longer-maintain.md,article,200,200,True,"index, follow (default)",https://robertdevore.com/wordpress-woocommerce-plugins-i-will-no-longer-maintain/,200,WordPress & WooCommerce plugins I will no longer maintain | Robert DeVore,73,"In an effort to help the code below potentially find new homes, I've compiled all of the free WordPress and WooCommerce plugins I've released. These will all be archived in GitHub eventually, and the Projects page on…",217,WordPress & WooCommerce plugins I will no longer maintain,H2: WordPress Plugins | H2: WooCommerce Plugins | H2: What’s next? | H2: Related Reading,517,en,2025-06-10,,Robert DeVore,True,BlogPosting; Organization; Person,7,25,78,1,1,0,0,2,False,True,False,False,5ebe469164ab92496b944f0fd6a32c5f8b5cbcd0484c6ccdd5efec5bac6b6625
baseline,https://robertdevore.com/wp-dispensary-v2/,content/posts/wp-dispensary-v2.md,article,200,200,True,"index, follow (default)",https://robertdevore.com/wp-dispensary-v2/,200,WP Dispensary v2.0 is being released on 4/20 | Robert DeVore,60,"It is now less than 2 weeks until I release version 2.0** of WP Dispensary . And if you're not looking at a calendar, yes, the release date is 4/20 ? After working on this release, I took a step back and realized that…",218,WP Dispensary v2.0 is being released on 4/20,H2: Rebuilt Settings Page | H3: Increased control over how to display data | H3: Easier for add-on's to add their own settings | H2: Organized Edit Screens | H3: Default hidden data boxes | H2: Code Optimization & Speed Increases | H2: Calling for beta testers | H2: Related Reading,803,en,2018-04-09,,Robert DeVore,True,BlogPosting; Organization; Person,7,23,12,0,4,0,3,3,False,True,False,False,a54efe22c89730ccdf22f72dd1c2fd57a220a9328a3f910743f4e85933830fe2
baseline,https://robertdevore.com/wp-dispensary/,content/posts/wp-dispensary.md,article,200,200,True,"index, follow (default)",https://robertdevore.com/wp-dispensary/,200,WP Dispensary | Robert DeVore,29,"Within the last few months I have been developing this plugin from the ground up. I've ensured that when the product was released, there would be a great use for it, and a demand for more solutions like it. With a…",214,WP Dispensary,H2: Professional dispensary websites. | H3: Introducing WP Dispensary | H3: Installation is a breeze | H3: REST API Integration | H3: Example API usage | H3: Download | H3: Want to contribute to the plugin? | H2: Related Reading,515,en,2016-01-18,,Robert DeVore,True,BlogPosting; Organization; Person,12,18,10,0,8,0,7,3,False,True,False,False,bd527ae08b5a09eb8f267ad99aed70c82a8e3ba1593be324dec6cc16598ba6fc
baseline,https://robertdevore.com/wp-townhall-13-the-debate-kevin-geary-doesnt-want-you-to-see/,content/posts/wp-townhall-13-the-debate-kevin-geary-doesnt-want-you-to-see.md,article,200,200,True,"index, follow (default)",https://robertdevore.com/wp-townhall-13-the-debate-kevin-geary-doesnt-want-you-to-see/,200,WP Townhall 13: The Debate Kevin Geary Doesn’t Want You to See | Robert DeVore,78,"A little over a month ago, I joined Kevin Geary on WP Townhall for what was supposed to be an honest debate about WordPress, pricing, and how to actually help clients win. It didn’t go the way he expected. I challenged…",219,WP Townhall 13: The Debate Kevin Geary Doesn’t Want You to See,H2: Why It Matters | H2: Related Reading,427,en,2025-06-09,,Robert DeVore,True,BlogPosting; Organization; Person,5,21,5,1,1,0,0,2,False,True,False,False,1472283fb1f1588a48c793e2110d6ebb287d736771ba194cba08fc01a1be7a93
baseline,https://robertdevore.com/wtf-is-wordpress/,content/posts/wtf-is-wordpress.md,article,200,200,True,"index, follow (default)",https://robertdevore.com/wtf-is-wordpress/,200,WTF is WordPress? | Robert DeVore,33,"The soundtrack for this blog post is the Ted Dibiase Million Dollar Man Theme Song ( youtube ) WordPress – real name, no gimmicks 🙄 First, let me say that I’m thankful for WordPress . I’d also like to say that I agree…",218,WTF is WordPress?,"H2: If you don’t know where you’ve come from, you don’t know where you’re going | H2: So, what is WordPress? | H2: Why WP Engine and why now? | H2: What if WP Engine just does as they’re asked? | H2: Who is responsible for WordPress’ growth? | H2: So WTF is WordPress? | H2: Community Vibes | H2: Related Reading",2102,en,2024-09-23,,Robert DeVore,True,BlogPosting; Organization; Person,7,20,36,1,9,0,8,3,False,True,False,False,a3aae28355bffef51668d0ad6da704e0039444c70310da24c31f5ddb0272a44c
baseline,https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995/,content/posts/zero-cool-cli-a-hackers-terminal-from-1995.md,article,200,200,True,"index, follow (default)",https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995/,200,Zero Cool CLI – A Hacker’s Terminal from 1995 | Robert DeVore,61,HACK THE PLANET 🌍💻 I built this CLI tool because I couldn’t get the movie “Hackers” out of my head after rewatching it recently. If you’ve followed my work – especially around terminal tools and developer utilities –…,217,Zero Cool CLI – A Hacker’s Terminal from 1995,H2: Meet the CLI | H2: Why I Built It | H2: How to Install | H2: Educational Value | H2: What’s Next | H2: Built With Love (and PHP) | H2: Try It Out | H2: Related Reading,868,en,2025-07-03,,Robert DeVore,True,BlogPosting; Organization; Person,54,18,6,0,4,0,3,1,False,True,False,False,ac02555739d8d7d553ac10f749acf665a30a77ff8fef7d6e189ff33a72d2f3ac
